Asset_Num,Serial_Number,Description,BU,BL,Asset_Life,Acquired,Acquisition_Cost,Total_Depn_Value,NBV,Current_Location,Type
I-PIP-31610-0005,,"Spacer spool ( Welded ), 3-1/16"""" 10k BX-154 Flange x Flange",KSU,SWT,120,1/1/2019,"39,169.82","4,243.29","34,926.53",,#N/A
I-PIP-31610-0006,,"Spacer spool ( Welded ), 3-1/16"" 10k BX-154 Flange x Flange",KSU,SWT,120,1/1/2019,"20,775.78","2,250.60","18,525.18",,#N/A
I-PIP-31610-0007,,"90 Deg Target Elbow, 3-1/16? 10K BX-154 flange x Falnge",KSU,SWT,120,1/1/2019,"36,680.98","3,973.67","32,707.31",,#N/A
I-PRR-AAAAA-0001,GNR-BOX/02,Propane Rack,KSU,SWT,120,1/1/2015,1.00,0.90,0.10,,#N/A
I-PSV-HAAST-0039,438768,PSV Mounted on Separator,KSU,SWT,120,11/1/2013,"6,000.00","3,960.55","2,039.45",,#N/A
I-PSV-HAAST-0040,437261,PSV Mounted on Separator,KSU,SWT,120,11/1/2013,"6,000.00","3,960.55","2,039.45",,#N/A
I-PSV-HAAST-0041,488034,PSV Mounted on Surge Tank,KSU,SWT,120,12/1/2015,"6,000.00","1,876.65","4,123.35",,#N/A
I-PSV-HAAST-0042,488035,PSV Mounted on Surge Tank,KSU,SWT,120,12/1/2015,"6,000.00","1,876.65","4,123.35",,#N/A
I-PTP-AAA15-0010,PTP2B1901,Pressure Test Pump Portable 15K,KSU,SWT,120,8/1/2015,"13,979.84","3,028.97","10,950.87",,PTP
I-PTP-XXXXX-0042,,Pressure Test Pump,KSU,SWT,120,4/1/2019,"21,175.00","1,764.50","19,410.50",,#N/A
I-SEP-H0314-0010,U-173,Separator 3 Phase 1440 psi,KSU,SWT,120,7/1/2015,"255,209.48","55,294.58","199,914.90",,Separator
I-SEP-H0314-0011,SEPL-U200,Separator 3 Phase 1440 psi,KSU,SWT,120,9/1/2015,"288,782.41","47,470.62","241,311.79",,Separator
I-SEP-H0314-0019,OIL-52,Separator 3 Phase 1440 psi (Mounted on Trailer),KSU,SWT,120,11/1/2013,"302,634.42","199,768.73","102,865.69",,#N/A
I-SSV-H0310-0018,IO114526-1 (ssv) /MTC-216-ssv-3-10-65,"Surface Safety Valve 3.00"" 10K",KSU,SWT,120,5/1/2015,"28,430.00","4,863.02","23,566.98",,SSV
I-SSV-H0310-0019,IO117901-1 (ssv) /MTC-216-ssv-3-10-63,"Surface Safety Valve 3.00"" 10K",KSU,SWT,120,5/1/2015,"26,186.00","4,479.17","21,706.83",,SSV
I-SSV-H0310-0020,IO116934-1 (ssv) /MTC-216-ssv-3-10-64,"Surface Safety Valve 3.00"" 10K",KSU,SWT,120,8/1/2015,"24,000.00","5,199.88","18,800.12",,SSV
I-SSV-H0315-0034,A6186-8 / 10,"Surface Safety Valve 3.00"" 15K",KSU,SWT,120,5/1/2014,"23,000.00","14,939.97","8,060.03",,SSV
I-STB-AAA05-0002,SEPL-S2,Steam Boiler 5.0 MMBTU/Hour,KSU,SWT,120,11/1/2015,"163,311.60","69,950.18","93,361.42",,Steam Heater
I-STE-H0310-0001,SEPL-U226,"Steam Exchanger 4.4 MMBTU 3.00"" 10K",KSU,SWT,120,9/1/2015,"206,550.00","33,564.36","172,985.64",,#N/A
I-STE-H0310-0002,SEPL - U227,"Steam Exchanger 4.4 MMBTU 3.00"" 10K",KSU,SWT,120,11/1/2015,"206,134.00","1,717.79","204,416.21",,#N/A
I-STE-H0315-0003,SEPL - U202,"Steam Exchanger 4.4 MMBTU/Hour 3.00"" 15K",KSU,SWT,120,11/1/2015,"229,311.60","98,346.49","130,965.11",,Steam Heater
I-TBS-AAAAA-0010,,Fabrication and Supply of steel Coflex basket,KSU,SWT,120,3/1/2019,"3,380.08",309.75,"3,070.33",,#N/A
I-TBS-AAAAA-0011,,Fabrication and Supply of steel Coflex basket,KSU,SWT,120,3/1/2019,"3,380.08",309.75,"3,070.33",,#N/A
I-VFS-AAA00-0015,N-490,Gas Flare Stack 60 ft.,KSU,SWT,120,7/1/2015,"53,094.15",442.46,"52,651.69",,Flare Stack
I-VFS-AAA90-0018,N-451,Gas Flare Stack 90 ft.,KSU,SWT,120,12/1/2014,"88,451.52","54,281.94","34,169.58",,Flare Stack
I-WCM-AAAAA-0001,,Water Cut Meter,KSU,SWT,120,3/1/2019,"60,903.00","5,582.69","55,320.31",,#N/A
B-COM-AAAAA-0041,DLWLNY1,Lap Top Dell Latitude 7404 Acqusition,AGU,SWT,36,9/1/2015,"3,841.95","3,841.85",0.10,,PC
D-DWT-AAAAA-0016,,Dead Weight Tester 10K,AGU,SWT,120,2/1/2013,"8,458.80","7,099.81","1,358.99",,Instromentation
E-STP-HYDRO-0017,VST -N 149,Surge Tank 100 bbls 150 psi Dual Compartment Vertical,AGU,SWT,120,9/1/2012,"80,000.00","63,023.44","16,976.56",,Surge Tank
E-STP-HYDRO-0018,N-150,Surge Tank 100 bbls 150 psi Dual Compartment Vertical,AGU,SWT,120,9/1/2012,"80,000.00","63,023.44","16,976.56",,Surge Tank
F-AIC-AAAAA-0041,2011-4019,Air Compressor 425 CFM,AGU,SWT,120,6/1/2012,"35,000.00","28,489.59","6,510.41",,Air Compressor
F-AIC-AAAAA-0042,4FVCABBA8BU430112,Air Compressor 425 CFM,AGU,SWT,120,6/1/2012,"35,000.00","28,489.59","6,510.41",,Air Compressor
F-CON-AAA10-0068,SLK.CONT-002,Container Tools - 10Ft SLS,AGU,SLS,120,11/2/2016,"8,796.74",73.32,"8,723.42",,#N/A
F-CON-AAAAA-0065,,Container DST 20 feet,AGU,DST,120,12/1/2018,"37,189.73",0.01,"37,189.72",,#N/A
F-CON-AAAAA-0084,,Container 20 feet SWT,AGU,SWT,120,12/1/2018,"2,900.00",338.33,"2,561.67",,#N/A
F-CON-AAAAA-0095,,Container DST 20 feet,AGU,DST,120,12/1/2018,"37,189.73",0.01,"37,189.72",,#N/A
F-LAC-AAAAP-0032,LBCN-001,Lab Cabin Pressurized,AGU,SWT,120,6/1/2014,"58,000.00","42,168.96","15,831.04",,lab  Cabin
F-STR-AAAAA-0009,Lub-Rack 001,Rack Lubricator,AGU,SLS,120,2/1/2016,"2,399.11",20.00,"2,379.11",,#N/A
F-TRB-AAAAA-0022,PIPB-0009,Basket Piping & Elbows Set No. 4 CEU-SWT,AGU,SWT,120,5/1/2015,"83,064.32","60,351.78","22,712.54",,#N/A
F-TRB-AAAAA-0024,PIPB-0005,Basket Piping & Elbows Set No. 6 CEU-SWT,AGU,SWT,120,5/1/2015,"83,064.32","60,351.78","22,712.54",,#N/A
F-TRB-AAAAA-0026,PIPB-0008,Basket Piping & Elbows Set No. 8 CEU-SWT,AGU,SWT,120,5/1/2015,"83,064.32","60,351.78","22,712.54",,#N/A
F-TRB-AAAAA-0029,126,Basket Piping & Elbows Set No. 1 ADU-SWT,AGU,SWT,120,5/1/2015,"83,064.32","60,351.78","22,712.54",,#N/A
F-TRB-AAAAA-0030,1196,Basket Piping & Elbows Set No. 2 ADU-SWT,AGU,SWT,120,5/1/2015,"83,064.32","60,351.78","22,712.54",,#N/A
F-TRB-AAAFH-0062,WME-12-EQ-01398 / ME 1873-1,Basket Flow Head,AGU,SWT,120,11/1/2013,"13,647.54","8,365.21","5,282.33",,Flow Head Basket
F-TRB-AAAFH-0068,ME 1820,Basket Flow Head,AGU,SWT,120,9/1/2012,"10,800.00","10,127.41",672.59,,Flow Head Basket
F-TRO-AAAAA-0002,100228-1,Trolly - Sampling Cylinder,AGU,SWT,120,2/1/2016,"2,682.51",0.01,"2,682.50",,#N/A
F-TRO-AAAAA-0003,100228-2,Trolly - Sampling Cylinder,AGU,SWT,120,2/1/2016,"2,682.51",0.01,"2,682.50",,#N/A
G-FTR-AASWT-0019,,Trailer for SWT Process,AGU,SWT,120,11/1/2012,"26,482.78","22,799.61","3,683.17",,#N/A
G-FTR-AUSWT-0001,PRJ009999 - PT-02 / UT-02,SWT Package 2 (Process & Utility Trailers),AGU,SWT,120,12/1/2018,"906,935.00","7,557.80","899,377.20",,#N/A
G-FTR-AUSWT-0002,PRJ009999 - PT-01 / UT-01,SWT Package 1 (Process & Utility Trailers),AGU,SWT,120,12/1/2018,"906,935.00","105,809.07","801,125.93",,#N/A
G-FTR-AUSWT-0032,PRJ009999 - PT-03 / UT-03,SWT Package 3 (Process & Utility Trailers),AGU,SWT,120,12/1/2018,"906,935.00","7,557.80","899,377.20",,#N/A
G-FTR-AUSWT-0033,PRJ009999 - PT-04 / UT-04,SWT Package 4 (Process & Utility Trailers),AGU,SWT,120,12/1/2018,"906,935.00","7,557.80","899,377.20",,#N/A
G-FTR-PMPFM-0031,,MPFM Package 1 (Process Trailer),AGU,SWT,120,12/1/2018,"789,974.00",0.01,"789,973.99",,#N/A
H-BAS-HGAAA-0001,V-B053-002,"Bailer Sand 1.50""",AGU,SLS,72,5/1/2015,"8,514.77",118.27,"8,396.50",,#N/A
H-BAS-HGAAA-0002,V-B053-059,"Bailer Sand 2.00""",AGU,SLS,72,5/1/2015,"11,432.77",158.80,"11,273.97",,#N/A
H-BAS-HHAAA-0004,V-B053-004,"Bailer Sand 3.00""",AGU,SLS,72,5/1/2015,"16,222.77",225.33,"15,997.44",,#N/A
H-BHD-H0521-6003 ,3031AC0009,Boost Hydraulic Delay  PN: 3031AC,AGU,DST,120,1/1/2019,"25,000.00",0.00,"25,000.00",,#N/A
H-BHD-H0521-6004,3031AC0010,Boost Hydraulic Delay  PN: 3031AC,AGU,DST,120,1/1/2019,"25,000.00",0.00,"25,000.00",,#N/A
H-BSV-H0515-0001,,Safety Valve BOP 15k c/w Integral Slick Joint,AGU,DST,120,12/1/2018,"88,743.00",0.01,"88,742.99",,BOP SSV
H-BSV-H0515-0002,,Safety Valve BOP 15k c/w Integral Slick Joint,AGU,DST,120,12/1/2018,"88,743.00",0.01,"88,742.99",,BOP SSV
H-BSV-H0515-0004,SWT-EZV-15-001,Safety Valve BOP 15K c/w Integral Slick Joint,AGU,SWT,72,12/1/2014,"190,000.00","165,810.10","24,189.90",,BOP SSV
H-BSV-H0515-0005,SWT-EZV-15-002,Safety Valve BOP 15K c/w Integral Slick Joint,AGU,SWT,72,12/1/2014,"190,000.00","165,810.10","24,189.90",,BOP SSV
H-BSV-H0515-0008,,Safety Joint,AGU,DST,120,12/1/2018,"23,820.00",0.01,"23,819.99",,#N/A
H-BSV-H0515-0009,,Safety Joint,AGU,DST,120,12/1/2018,"23,820.00",0.01,"23,819.99",,#N/A
H-COP-24HRS-0018,,Clock machanical one phase sampler 24 Hrs,AGU,SWT,120,12/1/2018,"6,055.25",706.43,"5,348.82",,#N/A
H-COP-24HRS-0019,,Clock machanical one phase sampler 24 Hrs,AGU,SWT,120,12/1/2018,"6,055.25",706.43,"5,348.82",,#N/A
H-COP-24HRS-0020,,Clock machanical one phase sampler 24 Hrs,AGU,SWT,120,12/1/2018,"6,055.25",706.43,"5,348.82",,#N/A
H-COP-24HRS-0021,,Clock machanical one phase sampler 24 Hrs,AGU,SWT,120,12/1/2018,"6,055.25",706.43,"5,348.82",,#N/A
H-CRO-DST#3-0081,,"Crossover: 3 1/2"" IF box x 3 1/2"" PH6 pin, Material: 4140 L80",AGU,DST,120,1/1/2019,"9,618.34",0.00,"9,618.34",,#N/A
H-CRO-DST#4-0084,,"Crossover: 3 1/2"" IF box x 3 1/2"" PH6 pin, Material: 4140 L80",AGU,DST,120,1/1/2019,"5,997.42",0.00,"5,997.42",,#N/A
H-CRO-HLAQA-0062,"7"" LTC-001","Cross Over 7"" LTC x 11-1/2"" Otis Female",AGU,SLS,72,2/1/2016,"2,382.25",33.10,"2,349.15",,#N/A
H-DHS-H4510-0001,,"Downhole Shut in Tool 4 1/2"" Datacan",AGU,SLS,120,12/1/2018,"45,524.12","5,311.14","40,212.98",,#N/A
H-DHS-H4510-0005,,"Downhole Shut in Tool 2 1/2"" Datacan",AGU,SLS,120,12/1/2018,"48,925.90","5,708.02","43,217.88",,#N/A
H-DSB-H0515-6003,3040CA0021,"Dual Shot Ball Valve, PN: 3040CA",AGU,DST,120,1/1/2019,"28,000.00",0.00,"28,000.00",,#N/A
H-DSB-H0515-6004,3040CA0030,"Dual Shot Ball Valve, PN: 3040CA ",AGU,DST,120,1/1/2019,"28,000.00",0.00,"28,000.00",,#N/A
H-DST-AAAAA-0001,,DST Tool Set 01,AGU,DST,120,12/1/2018,"7,160.00",0.01,"7,159.99",,#N/A
H-DST-AAAAA-0002,,DST Tool Set 02,AGU,DST,120,12/1/2018,"7,160.00",0.01,"7,159.99",,#N/A
H-DST-AAAAA-0003,,DST Tool Set 03,AGU,DST,120,12/1/2018,"7,160.00",0.01,"7,159.99",,#N/A
H-DST-AAAAA-0004,,DST Tool Set 04,AGU,DST,120,12/1/2018,"7,160.00",0.01,"7,159.99",,#N/A
H-JAH-H0515-0007,3080AA0037,"Hydraulic Jar, 3080AA  ",AGU,DST,120,1/1/2019,"20,000.00",0.00,"20,000.00",,#N/A
H-JAH-H0515-0008,3080AA0038,"Hydraulic Jar, 3080AA      ",AGU,DST,120,1/1/2019,"20,000.00",0.00,"20,000.00",,#N/A
H-JAR-N0515-5002,,Hydraulic  Jar,AGU,DST,120,12/1/2018,"22,510.00",0.01,"22,509.99",,#N/A
H-JAR-N0515-5003,,Hydraulic  Jar,AGU,DST,120,12/1/2018,"22,510.00",0.01,"22,509.99",,#N/A
H-JUC-HIAAA-0007,ACDC-001,"Junk Catcher 3.875""",AGU,SLS,72,2/1/2016,"5,419.32",75.28,"5,344.04",,#N/A
H-JUC-HKAAA-0010,ACDC-002,"Junk Catcher 5.950""",AGU,SLS,72,2/1/2016,"6,340.06",88.07,"6,251.99",,#N/A
H-JUC-HKAAA-0011,ACDC-003,"Junk Catcher 6.060""",AGU,SLS,72,2/1/2016,"6,340.06",88.07,"6,251.99",,#N/A
H-MCV-H0515-6003,3020AA0019,Multi-Cycle Circulating Valve (MCCV)  PN: 3020AA,AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-MCV-H0515-6004,3020AA0020,Multi-Cycle Circulating Valve (MCCV)  PN: 3020AA,AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-MEP-AHAAA-0005,278DTITP-1,"Mechanical Perforator Type A 2-7/8""",AGU,SLS,72,5/1/2015,"6,664.51",92.57,"6,571.94",,#N/A
H-MEP-AHAAA-0006,278DTITP-2,"Mechanical Perforator Type A 2-7/8""",AGU,SLS,72,5/1/2015,"6,664.51",92.57,"6,571.94",,#N/A
H-MEP-AIAAA-0007,350DTITP-1,"Mechanical Perforator Type A 3-1/2""",AGU,SLS,72,5/1/2015,"6,887.78",95.67,"6,792.11",,#N/A
H-MEP-AIAAA-0008,350DTITP-2,"Mechanical Perforator Type A 3-1/2""",AGU,SLS,72,5/1/2015,"6,887.78",95.67,"6,792.11",,#N/A
H-MEP-AJAAA-0010,450DTITP-1,"Mechanical Perforator Type A 4-1/2""",AGU,SLS,72,5/1/2015,"9,012.62",125.18,"8,887.44",,#N/A
H-MEP-AJAAA-0011,450DTITP-2,"Mechanical Perforator Type A 4-1/2""",AGU,SLS,72,5/1/2015,"9,012.62",125.18,"8,887.44",,#N/A
H-MGC-H0510-0002,MTG-359,"Gauge Carrier Metrolog 3-1/2"" PH6 - DST",AGU,SWT,72,6/1/2014,"32,620.50","30,883.39","1,737.11",,#N/A
H-MGC-H0510-0003,MTG-357,"Gauge Carrier Metrolog 3-1/2"" PH6 - DST",AGU,SWT,72,6/1/2014,"32,620.50","30,883.39","1,737.11",,#N/A
H-MGC-H0510-0004,MTG-358,"Gauge Carrier Metrolog 3-1/2"" PH6 - DST",AGU,SWT,72,6/1/2014,"32,620.50","30,883.39","1,737.11",,#N/A
H-MGC-H0510-0005,MTG-359,"Gauge Carrier Metrolog 3-1/2"" PH6 - DST",AGU,SWT,72,6/1/2014,"32,620.50","30,883.39","1,737.11",,#N/A
H-MUS-AAAAA-6001,,Mule Shoe 2-7/8 EUE Top,AGU,DST,120,12/1/2018,"1,500.00",0.01,"1,499.99",,#N/A
H-MUS-AAAAA-6002,,Mule Shoe 2 7/8 EUE Top,AGU,DST,120,12/1/2018,"1,500.00",0.01,"1,499.99",,#N/A
H-MUS-AAAAA-6003,4050AA0009,"Mule Shoe 2 7/8 EUE Top, PN: 4050AA",AGU,DST,120,1/1/2019,"1,500.00",0.00,"1,500.00",,#N/A
H-MUS-AAAAA-6004,4050AA0010,"Mule Shoe 2 7/8 EUE Top, PN: 4050AA",AGU,DST,120,1/1/2019,"1,500.00",0.00,"1,500.00",,#N/A
H-OPS-AAAAA-002,,One Phase Sampler 600cc 15k,AGU,SWT,120,12/1/2018,"29,499.69","3,441.62","26,058.07",Not Found,Sampling
H-OPS-AAAAA-003,,One Phase Sampler 600cc 15k,AGU,SWT,120,12/1/2018,"29,499.69","3,441.62","26,058.07",Not Found,Sampling
H-PAC-00013-0005,3120JF0004,"13-3/8"" HPHT Packer   ",AGU,DST,120,1/1/2019,"17,000.00",0.00,"17,000.00",,#N/A
H-PAC-00013-0006,3120JF0005,"13-3/8"" HPHT Packer   ",AGU,DST,120,1/1/2019,"17,000.00",0.00,"17,000.00",,#N/A
H-PAC-H0710-6007,3120IC0008,"7 HPHT 10ksi Casing Packer #32, PN: 3120IC",AGU,DST,120,1/1/2019,"36,107.00",0.00,"36,107.00",,#N/A
H-PAC-H0910-6005,3120IE0009,"9 5/8"" HPHT 10ksi Casing Packer #53.5, PN: 3120IE",AGU,DST,120,1/1/2019,"43,328.00",0.00,"43,328.00",,#N/A
H-PAC-H0910-6006,3120IE001,"9 5/8"" HPHT 10ksi Casing Packer #53.5, PN: 3120IE",AGU,DST,120,1/1/2019,"43,328.00",0.00,"43,328.00",,#N/A
H-PAC-HPHT-0012,,"Packer casing HPHT 7"" 32#",AGU,DST,120,12/1/2018,"54,921.50",0.01,"54,921.49",,#N/A
H-PAC-HPHT-0013,,"Packer casing HPHT 7"" 32#",AGU,DST,120,12/1/2018,"54,921.50",0.01,"54,921.49",,#N/A
H-PAC-HPHT-0014,,Packer casing HPHT 9 5/8 53.5#,AGU,DST,120,12/1/2018,"83,748.50",0.01,"83,748.49",,#N/A
H-PAC-HPHT-0015,,Packer casing HPHT 9 5/8 53.5#,AGU,DST,120,12/1/2018,"83,748.50",0.01,"83,748.49",,#N/A
H-QMG-AME15-0009,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0009,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0010,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0010,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0011,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0011,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0012,,Metrolog Memory Gauges 10K  FA-H-QMG-AME15-0012,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0013,,Metrolog Memory Gauges 10K  FA-H-QMG-AME15-0013,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0014,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0014,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0015,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0015,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0016,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0016,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0017,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0017,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0018,,Metrolog Memory Gauges 10K FA-H-QMG-AME15-0018,AGU,SLS,120,12/1/2018,"20,413.58","2,381.57","18,032.01",,Memory Gauges
H-QMG-AME15-0061,30328,Memory Gauge Quartz 15K - Metrolog,AGU,SLS,72,1/1/2014,"25,884.95","25,884.85",0.10,,Memory Gauges
H-QMG-AME15-0069,30831,Memory Gauge Quartz 15K - Metrolog,AGU,SLS,72,1/1/2014,"25,884.95","25,884.85",0.10,,Memory Gauges
H-QMG-AME15-0075,31228,Memory Gauge Quartz 15K - Metrolog,AGU,SLS,72,7/1/2015,"25,884.95","9,347.11","16,537.84",,Memory Gauges
H-QMG-AME15-0077,31373,Memory Gauge Quartz 15K - Metrolog,AGU,SLS,72,7/1/2015,"25,884.95","9,347.11","16,537.84",,Memory Gauges
H-RUT-AAAAA-0016,,R-line 3.688 running tool,AGU,SLS,120,12/1/2018,"8,072.67",941.80,"7,130.87",,#N/A
H-SAJ-H0515-6003,3110AA0045,"Tension Safety Joint, 3110AA  ",AGU,DST,120,1/1/2019,"21,000.00",0.00,"21,000.00",,#N/A
H-SAJ-H0515-6005,3110AA0046,"Tension Safety Joint, 3110AA  ",AGU,DST,120,1/1/2019,"21,000.00",0.00,"21,000.00",,#N/A
H-SCV-H0515-6003,3000AA0043,Annulus Single shot opening Valve(Exit Valve) PN: 3000AA,AGU,DST,120,1/1/2019,"17,000.00",0.00,"17,000.00",,#N/A
H-SCV-H0515-6004,3000AA0044,Annulus Single shot opening Valve(Exit Valve) PN: 3000AA,AGU,DST,120,1/1/2019,"17,000.00",0.00,"17,000.00",,#N/A
H-SJA-AAA5F-0001,,Slip Joint 5 Feet,AGU,DST,120,12/1/2018,"46,015.00",0.01,"46,014.99",,#N/A
H-SJA-AAA5F-0002,,Slip Joint 5 Feet,AGU,DST,120,12/1/2018,"46,015.00",0.01,"46,014.99",,#N/A
H-SJA-AAA5F-0003,,Slip Joint 5 Feet,AGU,DST,120,12/1/2018,"46,015.00",0.01,"46,014.99",,#N/A
H-SJA-AAA5F-0004,,Slip Joint 5 Feet,AGU,DST,120,12/1/2018,"46,015.00",0.01,"46,014.99",,#N/A
H-SLJ-H0515-6005,3140DA0006,"5' Slip Joint, PN : 3140CA    ",AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-SLJ-H0515-6006,3140DA0007,"5' Slip Joint, PN : 3140CA",AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-SLJ-H0515-6007,3140DA0008,"5' Slip Joint, PN : 3140CA",AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-SLJ-H0515-6008,3140DA0009,"5' Slip Joint, PN : 3140C",AGU,DST,120,1/1/2019,"45,000.00",0.00,"45,000.00",,#N/A
H-SMG-AME15-0011,26000,Memory Gauge Piezoresistive 15K - Metrolog,AGU,SLS,72,1/1/2014,"15,000.00","14,999.90",0.10,,Memory Gauges
H-SMG-AME15-0013,26113,Memory Gauge Piezoresistive 15K - Metrolog,AGU,SLS,72,1/1/2014,"15,000.00","14,999.90",0.10,,Memory Gauges
H-SMG-AME15-0020,26573,Memory Gauge Piezoresistive 15K - Metrolog,AGU,SLS,72,7/1/2015,"11,216.95","4,050.44","7,166.51",,Memory Gauges
H-SMG-AME15-0026,26101,Memory Gauge Piezoresistive 15K - Metrolog,AGU,SLS,72,1/1/2014,"25,000.00","24,999.90",0.10,,Memory Gauges
H-SPP-HJAPK-0012,,"RN Plug assembly 3.813""",AGU,SLS,120,12/1/2018,"16,935.00","1,975.73","14,959.27",,#N/A
H-SPP-HJAPK-0013,,"RN Plug assembly 3.813""",AGU,SLS,120,12/1/2018,"16,935.00","1,975.73","14,959.27",,#N/A
H-STS-AAAA-0041,Q-Oilserv 08-14-08 (1),SLS Tool Set No.1 AGU,AGU,SLS,120,6/1/2019,"33,381.00","2,225.34","31,155.66",,#N/A
H-STS-AAAA-0042,Q-Oilserv 08-14-08 (2),SLS Tool Set No.2 AGU,AGU,SLS,120,6/1/2019,"33,381.00","2,225.34","31,155.66",,#N/A
H-STS-AAAA-0043,Q-Oilserv 08-14-08 (3),SLS Tool Set No.3 AGU,AGU,SLS,120,6/1/2019,"32,475.00","2,164.94","30,310.06",,#N/A
H-STS-AAAA-0044,Q-Oilserv 08-14-08 (4),SLS Tool Set No.4 AGU,AGU,SLS,120,6/1/2019,"32,475.00","2,164.94","30,310.06",,#N/A
H-STS-AAAAA-0028,KSA/SLS/400103/763597-1-1,SLS Tool Set No. 1 KSU,AGU,SLS,72,9/1/2015,"67,641.40",939.47,"66,701.93",,#N/A
H-STS-AAAAA-0033,KSA/SLS/400155/14,SLS Tool Set No. 3 KSU,AGU,SLS,72,9/1/2015,"80,333.15","1,115.75","79,217.40",,#N/A
H-STS-AAAAA-0034,KSA/SLS/400103/763597-1-2,SLS Tool Set No. 4 KSU,AGU,SLS,72,9/1/2015,"67,641.40",939.47,"66,701.93",,#N/A
H-STS-AAAAA-0035,KSA/SLS/400103/763597-1-3,SLS Tool Set No. 5 KSU,AGU,SLS,72,9/1/2015,"67,641.40",939.47,"66,701.93",,#N/A
H-STS-AAAAA-0036,KSA/SLS/400103/763597-1-4,SLS Tool Set No. 6 KSU,AGU,SLS,72,9/1/2015,"67,641.40",939.47,"66,701.93",,#N/A
H-SWH-HA108-0001,,"Wire 0.108"" Mechanical SUPA75 25,000 ft.",AGU,SLS,120,12/1/2018,"12,798.50","1,493.14","11,305.36",,#N/A
H-SWH-HA108-0060,Reel:H05937 (DAN6900H),"Wire 0.108"" DWS ",AGU,SLS,120,2/1/2019,"2,096.71",209.57,"1,887.14",,#N/A
H-SWH-HA108-0061,Reel:H05932 (DAN6900H),"Wire 0.108"" DWS ",AGU,SLS,120,2/1/2019,"2,096.71",209.57,"1,887.14",,#N/A
H-SWH-HA125-0002,,"Wire 0.125"" Mechanical SUPA75 25,000 ft.",AGU,SLS,120,12/1/2018,"20,740.75","2,419.74","18,321.01",,#N/A
H-SWH-HA125-0020,6713,"Wire 0.125"" Mechancial GD31MO 25,000 ft.",AGU,SLS,36,7/1/2015,"21,736.50",603.80,"21,132.70",,#N/A
H-SWH-HA125-0021,6714,"Wire 0.125"" Mechancial GD31MO 25,000 ft.",AGU,SLS,36,7/1/2015,"21,736.50",603.80,"21,132.70",,#N/A
H-SWH-HA125-0022,6716,"Wire 0.125"" Mechancial GD31MO 25,000 ft.",AGU,SLS,36,7/1/2015,"21,736.50",603.80,"21,132.70",,#N/A
H-SWH-HA125-0023,6738,"Wire 0.125"" Mechanical GD31MO 25,000 ft.",AGU,SLS,36,7/1/2015,"24,225.00",672.92,"23,552.08",,#N/A
H-SWH-HA125-0025,6815,"Wire 0.125"" Mechanical GD31MO 25,000 ft.",AGU,SLS,36,7/1/2015,"26,950.00",748.62,"26,201.38",,#N/A
H-SWH-HA125-0026,6711,"Wire 0.125"" Mechanical GD31MO 25,000 ft.",AGU,SLS,36,9/1/2015,"21,500.00",597.23,"20,902.77",,#N/A
H-SWH-HA125-0028,6461,"Wire 0.125"" Mechanical GD31MO 25,000 ft.",AGU,SLS,36,9/1/2015,"39,629.61","1,100.83","38,528.78",,#N/A
H-SWH-HA125-0029,6737,"Wire 0.125"" Mechanical GD31MO 25,000 ft.",AGU,SLS,36,11/1/2015,"21,500.00",597.23,"20,902.77",,#N/A
H-SWH-HA125-0051,Reel:H05884 (DAN6900H),"Wire 0.125"" DWS ",AGU,SLS,120,2/1/2019,"2,506.73",250.57,"2,256.16",,#N/A
